photo_ids,lats,longs,names,localities,neighbourhoods,regions
49946061781,60.377375,25.675436,Evening at Kokon,Porvoo,,Newland
49922729216,60.457369,26.574730,,Pyttis,Stockfors,Kymenlaakso
49922729201,60.480505,26.595233,,Pyttis,Struka,Kymenlaakso
49922729176,60.474541,26.596894,Pyhtää Redstone,Pyttis,Struka,Kymenlaakso
49922210858,60.480536,26.595202,,Pyttis,Struka,Kymenlaakso
49917348202,60.385219,25.672677,Rain and some thunder,Porvoo,,Newland
49915621173,60.865618,26.704459,Kouvola. 2-8-2 no. 1094. 24.7.69,Kouvola,Central Kouvola,Kymenlaakso
49916132846,60.865618,26.704459,Kouvola. Loco 670 shunting. 24.7.69,Kouvola,Central Kouvola,Kymenlaakso
49915620543,60.865618,26.704459,Kouvola. Locos by the turntable. 24.7.69,Kouvola,Central Kouvola,Kymenlaakso
49915620233,60.865618,26.704459,Kouvola. No. 1094 at the depot. 24.7.69,Kouvola,Central Kouvola,Kymenlaakso
49916433367,60.976451,25.657528,Lahti. Train from Riihimäki (right) and for Helsinki (left). 19.7.10,Lahti,Lahti,Paijat-Hame
49915093917,60.378977,25.690347,Early morning,Porvoo,,Newland
49915093727,60.378977,25.690344,Early morning,Porvoo,,Newland
49911455948,60.379222,25.691241,Back to work,Porvoo,,Newland
49911455973,60.379208,25.691297,Back to work,Porvoo,,Newland
49911974311,60.379211,25.691308,Back to work,Porvoo,,Newland
49909848216,60.538119,27.059994,Ampedus erythrogonus,Hamina,Salmi,Kymenlaakso
49907858232,60.524881,26.473531,Strömfors Ruukki,Loviisa,Ruotsinpyhtää,Newland
49905847797,60.394211,25.655136,Pose,Porvoo,Borgå,Newland
49905545196,60.394211,25.655136,You lookin' at me?,Porvoo,Borgå,Newland
49905846722,60.390261,25.661152,River porvoo,Porvoo,Borgå,Newland
49905028653,60.390261,25.661152,X marks the spot,Porvoo,Borgå,Newland
49905542366,60.388566,25.662944,Parked @ Porvoo,Porvoo,Borgå,Newland
49905843197,60.395100,25.657980,Porvoo old town,Porvoo,Borgå,Newland
49905540181,60.395100,25.657980,Porvoo old town,Porvoo,Borgå,Newland
49903513418,61.172014,26.889477,Kuikat - Gavia arctica,Kouvola,Kuisma,Kymenlaakso
49887827891,61.294214,25.534651,,Asikkala,Vähä-Äiniö,Paijat-Hame
49882288772,60.856388,27.308055,Geocoris ater,Kouvola,Saaramaa,Kymenlaakso
49868910333,60.378958,25.690444,Ruskis,Porvoo,,Newland
49862229343,60.761217,26.806741,Summer is soon here 😎,Kouvola,Viiala,Kymenlaakso
49861935197,60.733802,25.418643,Sinivuokot,Mäntsälä,Saari,Newland
49860139567,60.742370,25.435012,Valkovuokot,Mäntsälä,Saari,Newland
49859290423,60.742370,25.435012,Sinivuokot,Mäntsälä,Saari,Newland
49859826561,60.741746,25.433285,Valko- ja sinivuokot,Mäntsälä,Saari,Newland
49858119278,60.221869,25.913186,Looks liike summer,Porvoo,Österby,Newland
49853628803,60.995213,25.649728,Sunset reflections,Lahti,,Paijat-Hame
49853054693,60.386447,25.673327,The trees are gone,Porvoo,,Newland
49841388496,60.396975,25.658075,Lilla kyrkan,Porvoo,Prästgårdsbacken,Newland
49833468123,60.381353,25.686764,Early morning at Ruskis,Porvoo,,Newland
49826129597,60.342038,25.580677,3712,Porvoo,Mustijoki,Newland
49824647701,60.995463,25.650157,Sunset in Lahti Harbour,Lahti,,Paijat-Hame
49822773767,60.371255,25.682655,The Birdwatching tower,Porvoo,Tarkkinen,Newland
49817142688,60.396902,25.659030,Kyrktorget 1,Porvoo,Prästgårdsbacken,Newland
49817021148,60.396463,25.660369,Borgå Cathedral Interior Details,Porvoo,Prästgårdsbacken,Newland
49817862952,60.396750,25.658386,Borgå Cathedral,Porvoo,Prästgårdsbacken,Newland
49817805177,60.394672,25.658541,Green Beetle,Porvoo,Borgå,Newland
49817498921,60.396975,25.658075,Borgå Cathedral,Porvoo,Prästgårdsbacken,Newland
49817498611,60.396975,25.658075,Borgå Cathedral,Porvoo,Prästgårdsbacken,Newland
49816962168,60.396975,25.658075,Borgå Cathedral,Porvoo,Prästgårdsbacken,Newland
49816886348,60.393486,25.657858,Old Borgå,Porvoo,Borgå,Newland
49817622452,60.393987,25.656563,Old Porvoo,Porvoo,Borgå,Newland
49817622167,60.393987,25.656563,Old Borgå,Porvoo,Borgå,Newland
49816780968,60.393772,25.656924,Old Porvoo,Porvoo,Borgå,Newland
49817314006,60.393452,25.656599,Old Porvoo,Porvoo,Borgå,Newland
49816560383,60.393987,25.656563,Old Borgå,Porvoo,Borgå,Newland
49817242437,60.396936,25.655780,Window in Borgå,Porvoo,Prästgårdsbacken,Newland
49816399388,60.396854,25.655661,Ågatan Façade,Porvoo,Prästgårdsbacken,Newland
49817136617,60.397655,25.657419,Kyrkotorget i Borgå,Porvoo,Prästgårdsbacken,Newland
49816252408,60.397055,25.659000,Kyrkotorget,Porvoo,Prästgårdsbacken,Newland
49814666971,60.579073,25.596599,Askola giant's kettles,Askola,Korttia,Newland
49814666666,60.579073,25.596599,Askola giant's kettles,Askola,Korttia,Newland
49814666436,60.579389,25.595655,Askola giant's kettles,Askola,Korttia,Newland
49812555143,60.393716,25.656573,Porvoo in mono,Porvoo,Borgå,Newland
49809103861,60.995265,25.649857,Fiery sunset,Lahti,,Paijat-Hame
49782035277,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49782035107,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49781167868,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49782034252,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49781167183,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49781166983,60.378914,25.689339,Spring is coming,Porvoo,,Newland
49779113598,60.386897,25.670938,When it snows in April,Porvoo,,Newland
49779645886,60.385583,25.671850,When it snows in April,Porvoo,,Newland
49764903183,60.982798,25.659899,Lahti,Lahti,Lahti,Paijat-Hame
49726770627,60.854819,26.613221,Mist over the river Kymi,Tammiranta,,Kymenlaakso
49711723352,61.026986,25.649702,2020-03-29_12-31-54,Lahti,Kilpiäinen,Paijat-Hame
49700667211,60.869091,25.515038,DSC05388,Orimattila,Luhtikylä,Paijat-Hame
49700134778,60.870468,25.514502,DSC05398,Orimattila,Luhtikylä,Paijat-Hame
49672157213,60.948911,26.025359,Ice rink,Lahti,Toivonoja,Paijat-Hame
49668429148,60.995430,25.651072,Lahti 16.3.2020_2,Lahti,,Paijat-Hame
49659026616,60.488706,26.884531,Kymi river,Kotka,Lankila,Kymenlaakso
49651267143,60.697915,26.814558,Sufficient hydropower,Kouvola,Anjala,Kymenlaakso
49650360003,60.879677,26.657927,"Kuljetusliike Väätäinen Oy, Tuusula  Volvo FH4 with Ekeri FRC set and Palfinger tail lift on both units. Distrubuting food ect. to Kesko Supermarkets and Citymarkets.",Kouvola,Katajaharju,Kymenlaakso
49651172862,60.878733,26.658977,"Kuljetusliike Väätäinen Oy, Tuusula  Volvo FH4 with Ekeri FRC set and Palfinger tail lift on both units. Distrubuting food ect. to Kesko Supermarkets and Citymarkets.",Kouvola,Katajaharju,Kymenlaakso
49641410787,60.539911,26.174443,DSC04983,Loviisa,Andersby,Newland
49640612058,60.419810,26.246949,DSC05003,Loviisa,Valkom,Newland
49632252541,60.781902,26.804455,"Kuljetus J Kohonen Ky, Savitaipale",Kouvola,Myllykoski,Kymenlaakso
49625436486,60.926100,27.580919,,Luumäki,Luumäki,South Karelia
49622107401,60.880833,26.668333,Panorama-Mercas 😋,Kouvola,Katajaharju,Kymenlaakso
49620773871,61.172275,26.383173,Textured ice surface,Kouvola,Ansalahti,Kymenlaakso
49609472998,60.396977,25.657830,Reflection....,Porvoo,Prästgårdsbacken,Newland
49597247782,60.531788,26.959794,"L. Simons Transport, Närpes",Kotka,Karhula,Kymenlaakso
49596497378,60.602833,27.845097,Alfa Quality Moving Ab,Virolahti,Vaalimaa,Kymenlaakso
49582242156,60.632911,26.751118,Ahvionkoski,Kouvola,Ahvio,Kymenlaakso
49579434552,60.881411,26.666265,Kuljetusliike Keski-Kastari Oy,Kouvola,Katajaharju,Kymenlaakso
49533200548,60.202093,25.623368,Rocky bird,Porvoo,Boviken,Newland
49506388511,60.865124,26.645891,"Altech Yhtiöt Oy, Kouvola, Finland. Actros MP4 vs. MP5 😎",Kouvola,Korjala,Kymenlaakso
49505879153,60.865124,26.645891,"Altech Yhtiöt Oy, Kouvola, Finland. Actros MP4 vs. MP5 😎",Kouvola,Korjala,Kymenlaakso
49502252341,60.869177,26.702238,Volvo V70 300.000km edition 😎,Kouvola,Central Kouvola,Kymenlaakso
49501745818,60.869177,26.702238,Volvo V70 300.000km edition 😎,Kouvola,Central Kouvola,Kymenlaakso
49501745758,60.869177,26.702238,Volvo V70 300.000km edition 😎,Kouvola,Central Kouvola,Kymenlaakso
49495994578,60.458333,26.938611,20190722_124740,Kotka,Katariina,Kymenlaakso
49477653183,60.589543,27.060345,Sr2 3239 VR | Rautjärvi (FI),Hamina,Rautjärvi,Kymenlaakso
49473131247,60.601319,27.844794,Elvera Oy,Virolahti,Vaalimaa,Kymenlaakso
49463083041,60.346487,27.462869,Flat and calm,Hamina,Tammio,Kymenlaakso
49450663426,60.568280,27.416263,Freshly washed,Virolahti,Tomppola,Kymenlaakso
49450172628,60.880138,26.790091,Freshly washed,Kouvola,Tykkimäki,Kymenlaakso
49448571436,60.386547,25.673041,Looks like winter finally is here,Porvoo,,Newland
49434722902,60.689594,26.824169,Winter 2020,Kouvola,Anjala,Kymenlaakso
49434722532,60.880786,26.668547,Winter 2020,Kouvola,Katajaharju,Kymenlaakso
49410110386,60.491916,26.540157,Old bridge in Pyhtää,Pyttis,Västerkyrkoby,Kymenlaakso
49402474326,60.939503,27.060066,River,Kouvola,Tirva,Kymenlaakso
49401933433,60.939244,27.061128,Dark stream,Kouvola,Tirva,Kymenlaakso
49379983657,60.207362,25.639514,3577,Porvoo,Boviken,Newland
49370955873,60.941125,25.761626,Winter delight,Lahti,Lankila,Paijat-Hame
49370955668,60.941125,25.761626,Field of Gold,Lahti,Lankila,Paijat-Hame
49776866087,61.014166,25.665430,,Lahti,Mukkula,Paijat-Hame
49769882142,60.264552,25.820569,Sondby visited,Porvoo,Karilasanden,Newland
49769021778,60.264550,25.820691,Sondby visited,Porvoo,Karilasanden,Newland
49764333953,60.994974,25.649256,Reflections,Lahti,,Paijat-Hame
49750570898,60.379116,25.691080,Ruskis,Porvoo,,Newland
49751111526,60.379075,25.690944,Ruskis,Porvoo,,Newland
49751008022,60.372306,25.678632,Social distance continues,Porvoo,,Newland
49748651063,60.378952,25.690402,Between meetings,Porvoo,,Newland
49748651058,60.378966,25.690380,Between meetings,Porvoo,,Newland
49739401031,60.382597,25.673480,Spring,Porvoo,,Newland
49739399376,60.314666,25.596411,Clouds,Porvoo,Tolkis,Newland
49738850368,60.389780,25.661580,Square bridge,Porvoo,Borgå,Newland
49739062737,60.205822,25.634261,Out biking,Porvoo,Boviken,Newland
49738187843,60.385441,25.673066,Out biking,Porvoo,,Newland
49735193312,60.382872,25.673380,Svinö,Porvoo,,Newland
49734867156,60.371455,25.681872,Svinö,Porvoo,,Newland
49734323078,60.377116,25.678025,Svinö,Porvoo,,Newland
49726465598,60.765605,26.804788,Now I cant post anything new for a while. Reason you see in pic...,Kouvola,Viiala,Kymenlaakso
49722902181,61.014277,25.643302,Ice,Lahti,Mukkula,Paijat-Hame
49708173491,60.266147,25.835011,,Porvoo,Karilasanden,Newland
49703013603,60.396008,25.661350,Pebbles TaKe II,Porvoo,Borgå,Newland
49700698513,60.396027,25.663952,Pebles,Porvoo,Borgå,Newland
49700467406,60.869091,25.515038,DSC05384,Orimattila,Luhtikylä,Paijat-Hame
49694591402,60.374322,25.679605,Ruskis,Porvoo,,Newland
49694288496,60.374325,25.679577,Ruskis,Porvoo,,Newland
49694288506,60.374302,25.679572,Ruskis,Porvoo,,Newland
49693745198,60.374327,25.679580,Ruskis,Porvoo,,Newland
49693744053,60.374327,25.679583,Ruskis,Porvoo,,Newland
49686530883,60.387619,25.663180,Sunday walk,Porvoo,Borgå,Newland
49686530573,60.384486,25.671447,Sunday walk,Porvoo,,Newland
49685707693,60.326034,25.582566,3663,Porvoo,Tolkis,Newland
49685651253,60.326034,25.582566,3662,Porvoo,Tolkis,Newland
49683589453,60.326034,25.582566,3661,Porvoo,Tolkis,Newland
49669057172,61.152781,25.596717,,Asikkala,Vehkoo,Paijat-Hame
49663188437,60.384002,25.668688,And so the sea has risen again,Porvoo,,Newland
49662367698,60.383975,25.668652,And so the sea has risen again,Porvoo,,Newland
49661602606,60.368136,25.704650,Sunday,Porvoo,Tarkkinen,Newland
49661060833,60.368102,25.704466,Sunday,Porvoo,Tarkkinen,Newland
49658578458,60.331090,25.601556,3641,Porvoo,Tolkis,Newland
49655331297,60.458655,26.230336,,Loviisa,Loviisa,Newland
49654514073,60.524547,26.470805,,Loviisa,Ruotsinpyhtää,Newland
49654513903,60.458619,26.230300,,Loviisa,Loviisa,Newland
49654507168,60.525608,26.469963,,Loviisa,Ruotsinpyhtää,Newland
49654507163,60.524283,26.471438,,Loviisa,Ruotsinpyhtää,Newland
49654506893,60.525986,26.470266,,Loviisa,Ruotsinpyhtää,Newland
49654506833,60.525608,26.470208,,Loviisa,Ruotsinpyhtää,Newland
49655324102,60.523719,26.472136,,Loviisa,Ruotsinpyhtää,Newland
49655040771,60.524405,26.472749,,Loviisa,Ruotsinpyhtää,Newland
49655040656,60.524558,26.473791,,Loviisa,Ruotsinpyhtää,Newland
49654463503,60.395600,25.655647,,Porvoo,Prästgårdsbacken,Newland
49655280462,60.395752,25.646397,,Porvoo,Prästgårdsbacken,Newland
49654990391,60.394652,25.657619,,Porvoo,Borgå,Newland
49655267277,60.394458,25.657416,,Porvoo,Borgå,Newland
49654990261,60.394630,25.657938,,Porvoo,Borgå,Newland
49655267022,60.394152,25.658280,,Porvoo,Borgå,Newland
49654450193,60.394211,25.658444,,Porvoo,Borgå,Newland
49654990076,60.394519,25.657688,,Porvoo,Borgå,Newland
49654450173,60.394252,25.658597,,Porvoo,Borgå,Newland
49654450183,60.395397,25.658147,,Porvoo,Borgå,Newland
49654989976,60.395336,25.657527,,Porvoo,Borgå,Newland
49654437898,60.396697,25.660652,,Porvoo,Prästgårdsbacken,Newland
49655254557,60.395619,25.660527,,Porvoo,Borgå,Newland
49654977626,60.398269,25.657386,,Porvoo,Prästgårdsbacken,Newland
49655254497,60.397044,25.659277,,Porvoo,Prästgårdsbacken,Newland
49654977606,60.398380,25.660449,,Porvoo,Prästgårdsbacken,Newland
49655254407,60.395119,25.658652,,Porvoo,Borgå,Newland
49654437728,60.398122,25.657552,,Porvoo,Prästgårdsbacken,Newland
49655254342,60.398066,25.660483,,Porvoo,Prästgårdsbacken,Newland
49655233882,60.397777,25.660730,,Porvoo,Prästgårdsbacken,Newland
49654416713,60.397827,25.660730,,Porvoo,Prästgårdsbacken,Newland
49654416658,60.397652,25.660869,,Porvoo,Prästgårdsbacken,Newland
49655233727,60.397502,25.661097,,Porvoo,Prästgårdsbacken,Newland
49654416568,60.396788,25.660916,,Porvoo,Prästgårdsbacken,Newland
49654956651,60.396888,25.661391,,Porvoo,Prästgårdsbacken,Newland
49654416478,60.397852,25.660733,,Porvoo,Prästgårdsbacken,Newland
49654416498,60.397775,25.660755,,Porvoo,Prästgårdsbacken,Newland
49654402783,60.396502,25.654736,,Porvoo,Prästgårdsbacken,Newland
49655219652,60.397183,25.656799,,Porvoo,Prästgårdsbacken,Newland
49654402748,60.396841,25.659266,,Porvoo,Prästgårdsbacken,Newland
49654942321,60.396855,25.659280,,Porvoo,Prästgårdsbacken,Newland
49654402603,60.396983,25.659936,,Porvoo,Prästgårdsbacken,Newland
49643460977,60.386977,25.671127,In the rain,Porvoo,,Newland
49641392136,60.977749,25.643999,DSC05049,Lahti,,Paijat-Hame
49640869493,60.977379,25.647647,DSC05060,Lahti,,Paijat-Hame
49641392031,60.965222,25.721411,DJI_0614,Lahti,Karisto,Paijat-Hame
49640869323,60.964650,25.721772,DJI_0616,Lahti,Karisto,Paijat-Hame
49641668182,60.965191,25.721461,DJI_0622,Lahti,Karisto,Paijat-Hame
49640869128,60.965019,25.721172,DJI_0628,Lahti,Karisto,Paijat-Hame
49640869048,60.958640,25.738928,DSC05066,Lahti,Karisto,Paijat-Hame
49640868948,60.889330,25.505866,DJI_0635,Hollola,Herrala,Paijat-Hame
49641391606,60.885016,25.507975,DJI_0641,Hollola,Herrala,Paijat-Hame
49641667897,60.799640,25.495115,DSC05079,Orimattila,Iso-Henna,Paijat-Hame
49641667777,60.799640,25.495115,DSC05083,Orimattila,Iso-Henna,Paijat-Hame
49641134201,60.415725,26.247991,DJI_0588,Loviisa,Valkom,Newland
49641134101,60.415722,26.247991,DJI_0599,Loviisa,Valkom,Newland
49641410537,60.419636,26.246895,DSC04996,Loviisa,Valkom,Newland
49641133641,60.423178,26.247775,DSC05022,Loviisa,Varvet,Newland
49636237561,60.578033,27.219452,,Hamina,Pampyöli,Kymenlaakso
49635707138,60.568016,27.203994,,Hamina,Hamina,Kymenlaakso
49626281876,60.374316,25.679655,Ruskis,Porvoo,,Newland
49599606051,60.385138,25.678316,Ruskis and Jonasbacken,Porvoo,,Newland
49599606076,60.385066,25.678066,Ruskis and Jonasbacken,Porvoo,,Newland
49599865782,60.385063,25.677961,Ruskis and Jonasbacken,Porvoo,,Newland
49599110878,60.385066,25.678066,Ruskis and Jonasbacken,Porvoo,,Newland
49599110883,60.381588,25.681852,Ruskis and Jonasbacken,Porvoo,,Newland
49580828692,60.202061,25.623024,Blue glow,Porvoo,Boviken,Newland
49580816807,60.525891,27.250177,,Hamina,Vilniemi,Kymenlaakso
49580811102,60.551555,27.251111,,Hamina,Tallinmäki,Kymenlaakso
49580571826,60.560241,27.182297,,Hamina,Tervasaari,Kymenlaakso
49574023692,60.365913,25.713322,Ekudden visited,Porvoo,Tarkkinen,Newland
49574023467,60.368830,25.702266,Ekudden visited,Porvoo,Tarkkinen,Newland
49573285613,60.368927,25.708838,Ekudden visited,Porvoo,Tarkkinen,Newland
49573794751,60.368958,25.708805,Ekudden visited,Porvoo,Tarkkinen,Newland
49573283313,60.363358,25.712772,Ekudden visited,Porvoo,Tarkkinen,Newland
49574018912,60.367897,25.704922,Ekudden visited,Porvoo,Tarkkinen,Newland
49553110231,60.217769,25.893144,Morran,Porvoo,Österby,Newland
49551923381,60.386963,25.671347,Dennis Storm was here,Porvoo,,Newland
49551426488,60.386955,25.671372,Dennis Storm was here,Porvoo,,Newland
49542963541,60.397034,25.657796,Porvoo Cathedral,Porvoo,Prästgårdsbacken,Newland
49541778733,60.205486,25.633641,Varlax,Porvoo,Boviken,Newland
49541778328,60.205488,25.633613,Varlax,Porvoo,Boviken,Newland
49541778298,60.205511,25.633583,Varlax,Porvoo,Boviken,Newland
49534563258,60.396841,25.657963,Borgå Ljus 2020,Porvoo,Prästgårdsbacken,Newland
49534563178,60.395352,25.658094,Borgå Ljus 2020,Porvoo,Borgå,Newland
49535286147,60.397113,25.658588,Borgå Ljus 2020,Porvoo,Prästgårdsbacken,Newland
49535058626,60.391680,25.658536,Borgå Ljus 2020,Porvoo,Borgå,Newland
49534562718,60.396972,25.657750,Borgå Ljus 2020,Porvoo,Prästgårdsbacken,Newland
49534562638,60.391727,25.658511,Borgå Ljus 2020,Porvoo,Borgå,Newland
49535285547,60.396861,25.657886,Borgå Ljus 2020,Porvoo,Prästgårdsbacken,Newland
49534561076,60.325444,25.590769,Tolkkis revisited,Porvoo,Tolkis,Newland
49534789042,60.326447,25.590002,Tolkkis revisited,Porvoo,Tolkis,Newland
49534067213,60.325427,25.590722,Tolkkis revisited,Porvoo,Tolkis,Newland
49534066703,60.326438,25.589844,Tolkkis revisited,Porvoo,Tolkis,Newland
49534560236,60.326436,25.589861,Tolkkis revisited,Porvoo,Tolkis,Newland
49534788302,60.326438,25.589922,Tolkkis revisited,Porvoo,Tolkis,Newland
49534788162,60.326438,25.589875,Tolkkis revisited,Porvoo,Tolkis,Newland
49527975336,60.392487,25.658526,DSC03776,Porvoo,Borgå,Newland
49528199222,60.392487,25.658526,DSC03792,Porvoo,Borgå,Newland
49522396343,60.392677,25.664133,Kamera-67 meeting,Porvoo,Borgå,Newland
49519972058,60.386936,25.671269,Winter?,Porvoo,,Newland
49515971936,60.496830,27.728680,Annnnddd... winter is gone 😂😂😂,Virolahti,Vilkkilä,Kymenlaakso
49507510487,60.385411,25.673050,Euros,Porvoo,,Newland
49507507667,60.384341,25.667527,By the river,Porvoo,,Newland
49506780808,60.384352,25.667611,By the river,Porvoo,,Newland
49498276206,60.782555,27.791747,Lightroom-535,Lappeenranta,Ihaksela,South Karelia
49492586058,60.221955,25.889450,Ultimate place to rest,Porvoo,Österby,Newland
49478266517,60.378952,25.690386,Ruskis 02.02.2020,Porvoo,,Newland
49473044116,60.465833,26.943611,Kotka Aikikai ry:n perustamiskokous 31.1.2020,Kotka,Kotka,Kymenlaakso
49473043916,60.465833,26.943611,Kotka Aikikai ry:n perustamiskokous 31.1.2020Kotka Aikikai ry:n perustamiskokous 31.1.2020,Kotka,Kotka,Kymenlaakso
49472557283,60.465833,26.943611,Kotka Aikikai ry:n perustamiskokous 31.1.2020,Kotka,Kotka,Kymenlaakso
49473043601,60.465833,26.943611,Kotka Aikikai ry:n perustamiskokous 31.1.2020,Kotka,Kotka,Kymenlaakso
49448802362,60.386577,25.673052,Looks like winter finally is here,Porvoo,,Newland
49445958246,60.381536,25.681980,January afternoon,Porvoo,,Newland
49444367531,60.579752,27.214894,,Hamina,Pampyöli,Kymenlaakso
49444586827,60.622750,26.918244,,Kotka,Juurikorpi,Kymenlaakso
49410825192,60.516819,26.943747,Harjoitukset 3.4.2016,Kotka,Helilä,Kymenlaakso
49410620706,60.516819,26.943747,Harjoitukset 3.4.2016,Kotka,Helilä,Kymenlaakso
49410569251,60.516944,26.943333,Harjoitukset 7.1.2020,Kotka,Helilä,Kymenlaakso
49410096898,60.516666,26.943333,Harjoitukset 7.1.2020,Kotka,Helilä,Kymenlaakso
49407304077,61.270938,26.208827,1975 euroviisuista,Heinola,Imjärvi,Paijat-Hame
49407304057,61.302350,26.246363,1973 Ruotsin euroviisu,Heinola,Imjärvi,Paijat-Hame
49407168507,61.270938,26.208827,Euroviisusta 1976,Heinola,Imjärvi,Paijat-Hame
49406488633,61.270938,26.208827,Euroviisut 1975,Heinola,Imjärvi,Paijat-Hame
49406488613,61.270938,26.208827,Euroviisut 1975,Heinola,Imjärvi,Paijat-Hame
49406967736,61.270938,26.208827,Euroviisusta 1975,Heinola,Imjärvi,Paijat-Hame
49406967766,61.270938,26.208827,Euroviisusta 1975,Heinola,Imjärvi,Paijat-Hame
49406488563,61.270938,26.208827,Euroviisusta 1975,Heinola,Imjärvi,Paijat-Hame
49406488518,61.286113,26.200077,Euroviisusta 1976,Heinola,Imjärvi,Paijat-Hame
49406967651,61.286113,26.200077,Euroviisusta 1975,Heinola,Imjärvi,Paijat-Hame
49406967631,61.270938,26.208827,Euroviisusta 1976,Heinola,Imjärvi,Paijat-Hame
49406488478,61.286113,26.200077,Euroviisusta 1976,Heinola,Imjärvi,Paijat-Hame
49403923782,60.385722,25.672813,6% patch,Porvoo,,Newland
49380146808,60.395126,25.658547,IMG_9295-001,Porvoo,Borgå,Newland
49380796137,60.395052,25.658740,IMG_9317-001,Porvoo,Borgå,Newland
49380528891,60.398094,25.655930,IMG_9397-001,Porvoo,Prästgårdsbacken,Newland
49374283473,60.383941,25.671263,A grey day,Porvoo,,Newland
49374082671,60.383675,25.669547,Winter storm has raised the water level,Porvoo,,Newland
49373627988,60.367500,25.684808,Slightly cold weather,Porvoo,Tarkkinen,Newland
49374082346,60.385591,25.672677,Frost is so cool,Porvoo,,Newland
49373627923,60.385527,25.672713,Old bicycle,Porvoo,,Newland
49372345113,60.658838,27.157138,,Hamina,Parkonpuoli,Kymenlaakso
49372342923,60.644450,27.170069,,Hamina,Vehkjärvi,Kymenlaakso
49372341233,60.650008,27.138411,,Hamina,Metsäkylä,Kymenlaakso
49371887011,60.523902,27.267650,,Hamina,Vilniemi,Kymenlaakso
49371427683,60.573333,27.196950,,Hamina,Hamina,Kymenlaakso
49371426038,60.573380,27.196772,,Hamina,Hamina,Kymenlaakso
49371880256,60.573502,27.196572,,Hamina,Hamina,Kymenlaakso
49369347048,60.393641,25.658127,Porvoo,Porvoo,Borgå,Newland
49370018057,60.393794,25.659005,Porvoo,Porvoo,Borgå,Newland
49370017587,60.393641,25.658127,Porvoo,Porvoo,Borgå,Newland
49370017162,60.393600,25.658261,Porvoo,Porvoo,Borgå,Newland
49370016852,60.394077,25.658783,Porvoo,Porvoo,Borgå,Newland
49369806061,60.396747,25.657969,Cathedral of Porvoo,Porvoo,Prästgårdsbacken,Newland
49369805701,60.396769,25.658041,Cathedral of Porvoo,Porvoo,Prästgårdsbacken,Newland
49370015867,60.397080,25.657219,Cathedral of Porvoo,Porvoo,Prästgårdsbacken,Newland
49369344453,60.397197,25.657566,Cathedral of Porvoo,Porvoo,Prästgårdsbacken,Newland
49369805146,60.397433,25.657927,Cathedral of Porvoo,Porvoo,Prästgårdsbacken,Newland
49370014942,60.394500,25.659575,Porvoo,Porvoo,Borgå,Newland
49369804391,60.394475,25.657288,Porvoo,Porvoo,Borgå,Newland
49273775907,60.738450,26.099383,Door and window,Orimattila,Suurikylä,Paijat-Hame
49267327248,61.019379,26.570895,Sony A7r III,Kouvola,Pahasaari,Kymenlaakso
49243719453,60.459220,26.231811,Shell,Loviisa,Loviisa,Newland
49227120742,60.487709,26.887686,Icy Rock,Kotka,Lankila,Kymenlaakso
49224289862,60.748947,26.838841,Night time Volvos 😅,Kouvola,Keltakangas,Kymenlaakso
49201986898,60.909457,26.761139,Red mill,Kouvola,Lautaro,Kymenlaakso
49198777721,60.749211,26.837611,Kosken Autokeskus Oy,Kouvola,Keltakangas,Kymenlaakso
49194846862,60.872811,26.657536,Coca Col Xmas truck Finland,Kouvola,Kellomäki,Kymenlaakso
49178375498,60.401025,25.644680,Bokeh field,Porvoo,Prästgårdsbacken,Newland
49170042847,60.452663,26.215867,Lovisa,Loviisa,Loviisa,Newland
49167410073,61.176483,26.850116,Lightroom-530,Kouvola,Lapinniemi,Kymenlaakso
49165070531,60.821668,25.877978,Kide,Orimattila,Kaitala,Paijat-Hame
49156407653,60.601612,27.840742,Ford F-Max,Virolahti,Vaalimaa,Kymenlaakso
49148459068,60.879760,26.668360,Poppy style never die 😅,Kouvola,Katajaharju,Kymenlaakso
49148636516,60.459183,26.192103,Loviisa,Loviisa,Loviisa,Newland
49133723741,61.176483,26.850116,Lightroom-529,Kouvola,Lapinniemi,Kymenlaakso
49132150002,60.873638,26.499633,Vt 12 Tillola–Keltti,Kouvola,Inginmaa,Kymenlaakso
49131194642,60.689804,26.840348,...,Kouvola,Anjala,Kymenlaakso
49121035242,60.393983,25.656775,Sunday evening in Borgå,Porvoo,Borgå,Newland
49278023402,60.465327,27.477852,,Virolahti,Kippari,Kymenlaakso
49277815621,60.475952,27.478588,,Virolahti,Kippari,Kymenlaakso
49277332758,60.462252,27.484325,,Virolahti,Kippari,Kymenlaakso
49278002907,60.468405,27.490280,,Virolahti,Kippari,Kymenlaakso
49277798466,60.509363,27.688297,,Virolahti,Virolahden Kirkonkylä,Kymenlaakso
49277774721,60.738277,26.098814,"Hotel Toyryla Manor, Artjärvi",Orimattila,Suurikylä,Paijat-Hame
49275482562,60.737983,26.098966,Töyrylän kartano,Orimattila,Suurikylä,Paijat-Hame
49266994537,60.948878,25.824834,IMG_6299,Lahti,Rehula,Paijat-Hame
